"","county","the_date","day","month","year","total_female"
"8856","Shasta",2008-09-01,"01","09",2008,8
"8857","Shasta",2009-01-01,"01","01",2009,11
"8858","Shasta",2009-10-01,"01","10",2009,5
"8859","Shasta",2009-11-01,"01","11",2009,5
"8860","Shasta",2009-12-01,"01","12",2009,6
"8861","Shasta",2009-02-01,"01","02",2009,12
"8862","Shasta",2009-03-01,"01","03",2009,8
"8863","Shasta",2009-04-01,"01","04",2009,10
"8864","Shasta",2009-05-01,"01","05",2009,8
"8865","Shasta",2009-06-01,"01","06",2009,9
"8866","Shasta",2009-07-01,"01","07",2009,6
"8867","Shasta",2009-08-01,"01","08",2009,6
"8868","Shasta",2009-09-01,"01","09",2009,8
"8869","Shasta",2010-01-01,"01","01",2010,4
"8870","Shasta",2010-10-01,"01","10",2010,8
"8871","Shasta",2010-11-01,"01","11",2010,6
"8872","Shasta",2010-12-01,"01","12",2010,5
"8873","Shasta",2010-02-01,"01","02",2010,7
"8874","Shasta",2010-03-01,"01","03",2010,4
"8875","Shasta",2010-04-01,"01","04",2010,7
"8876","Shasta",2010-05-01,"01","05",2010,5
"8877","Shasta",2010-06-01,"01","06",2010,6
"8878","Shasta",2010-07-01,"01","07",2010,8
"8879","Shasta",2010-08-01,"01","08",2010,8
"8880","Shasta",2010-09-01,"01","09",2010,6
"8881","Shasta",2011-01-01,"01","01",2011,7
"8882","Shasta",2011-10-01,"01","10",2011,5
"8883","Shasta",2011-11-01,"01","11",2011,4
"8884","Shasta",2011-12-01,"01","12",2011,4
"8885","Shasta",2011-02-01,"01","02",2011,8
"8886","Shasta",2011-03-01,"01","03",2011,8
"8887","Shasta",2011-04-01,"01","04",2011,2
"8888","Shasta",2011-05-01,"01","05",2011,4
"8889","Shasta",2011-06-01,"01","06",2011,4
"8890","Shasta",2011-07-01,"01","07",2011,3
"8891","Shasta",2011-08-01,"01","08",2011,5
"8892","Shasta",2011-09-01,"01","09",2011,7
"8893","Shasta",2012-01-01,"01","01",2012,3
"8894","Shasta",2012-10-01,"01","10",2012,5
"8895","Shasta",2012-11-01,"01","11",2012,5
"8896","Shasta",2012-12-01,"01","12",2012,4
"8897","Shasta",2012-02-01,"01","02",2012,3
"8898","Shasta",2012-03-01,"01","03",2012,6
"8899","Shasta",2012-04-01,"01","04",2012,6
"8900","Shasta",2012-05-01,"01","05",2012,5
"8901","Shasta",2012-06-01,"01","06",2012,7
"8902","Shasta",2012-07-01,"01","07",2012,6
"8903","Shasta",2012-08-01,"01","08",2012,4
"8904","Shasta",2012-09-01,"01","09",2012,3
"8905","Shasta",2013-01-01,"01","01",2013,8
"8906","Shasta",2013-10-01,"01","10",2013,9
"8907","Shasta",2013-11-01,"01","11",2013,8
"8908","Shasta",2013-12-01,"01","12",2013,7
"8909","Shasta",2013-02-01,"01","02",2013,5
"8910","Shasta",2013-03-01,"01","03",2013,5
"8911","Shasta",2013-04-01,"01","04",2013,5
"8912","Shasta",2013-05-01,"01","05",2013,6
"8913","Shasta",2013-06-01,"01","06",2013,8
"8914","Shasta",2013-07-01,"01","07",2013,3
"8915","Shasta",2013-08-01,"01","08",2013,3
"8916","Shasta",2013-09-01,"01","09",2013,8
"8917","Shasta",2014-01-01,"01","01",2014,6
"8918","Shasta",2014-10-01,"01","10",2014,7
"8919","Shasta",2014-11-01,"01","11",2014,6
"8920","Shasta",2014-12-01,"01","12",2014,4
"8921","Shasta",2014-02-01,"01","02",2014,5
"8922","Shasta",2014-03-01,"01","03",2014,4
"8923","Shasta",2014-04-01,"01","04",2014,2
"8924","Shasta",2014-05-01,"01","05",2014,5
"8925","Shasta",2014-06-01,"01","06",2014,5
"8926","Shasta",2014-07-01,"01","07",2014,4
"8927","Shasta",2014-08-01,"01","08",2014,4
"8928","Shasta",2014-09-01,"01","09",2014,3
"8929","Shasta",2015-01-01,"01","01",2015,5
"8930","Shasta",2015-10-01,"01","10",2015,2
"8931","Shasta",2015-11-01,"01","11",2015,3
"8932","Shasta",2015-12-01,"01","12",2015,3
"8933","Shasta",2015-02-01,"01","02",2015,6
"8934","Shasta",2015-03-01,"01","03",2015,4
"8935","Shasta",2015-04-01,"01","04",2015,4
"8936","Shasta",2015-05-01,"01","05",2015,2
"8937","Shasta",2015-06-01,"01","06",2015,4
"8938","Shasta",2015-07-01,"01","07",2015,3
"8939","Shasta",2015-08-01,"01","08",2015,1
"8940","Shasta",2015-09-01,"01","09",2015,3
"8941","Shasta",2016-01-01,"01","01",2016,3
"8942","Shasta",2016-10-01,"01","10",2016,4
"8943","Shasta",2016-11-01,"01","11",2016,4
"8944","Shasta",2016-12-01,"01","12",2016,2
"8945","Shasta",2016-02-01,"01","02",2016,5
"8946","Shasta",2016-03-01,"01","03",2016,4
"8947","Shasta",2016-04-01,"01","04",2016,3
"8948","Shasta",2016-05-01,"01","05",2016,3
"8949","Shasta",2016-06-01,"01","06",2016,3
"8950","Shasta",2016-07-01,"01","07",2016,5
"8951","Shasta",2016-08-01,"01","08",2016,3
"8952","Shasta",2016-09-01,"01","09",2016,3
"8953","Shasta",2017-01-01,"01","01",2017,2
"8954","Shasta",2017-10-01,"01","10",2017,5
"8955","Shasta",2017-11-01,"01","11",2017,1
"8956","Shasta",2017-12-01,"01","12",2017,3
"8957","Shasta",2017-02-01,"01","02",2017,4
"8958","Shasta",2017-03-01,"01","03",2017,3
"8959","Shasta",2017-04-01,"01","04",2017,3
"8960","Shasta",2017-05-01,"01","05",2017,7
"8961","Shasta",2017-06-01,"01","06",2017,5
"8962","Shasta",2017-07-01,"01","07",2017,5
"8963","Shasta",2017-08-01,"01","08",2017,3
"8964","Shasta",2017-09-01,"01","09",2017,4
"8965","Shasta",2018-01-01,"01","01",2018,2
"8966","Shasta",2018-10-01,"01","10",2018,3
"8967","Shasta",2018-11-01,"01","11",2018,4
"8968","Shasta",2018-12-01,"01","12",2018,2
"8969","Shasta",2018-02-01,"01","02",2018,1
"8970","Shasta",2018-03-01,"01","03",2018,2
"8971","Shasta",2018-04-01,"01","04",2018,2
"8972","Shasta",2018-05-01,"01","05",2018,3
"8973","Shasta",2018-06-01,"01","06",2018,4
"8974","Shasta",2018-07-01,"01","07",2018,6
"8975","Shasta",2018-08-01,"01","08",2018,4
"8976","Shasta",2018-09-01,"01","09",2018,3
"8977","Shasta",2019-01-01,"01","01",2019,3
"8978","Shasta",2019-10-01,"01","10",2019,9
"8979","Shasta",2019-11-01,"01","11",2019,7
"8980","Shasta",2019-12-01,"01","12",2019,5
"8981","Shasta",2019-02-01,"01","02",2019,3
"8982","Shasta",2019-03-01,"01","03",2019,3
"8983","Shasta",2019-04-01,"01","04",2019,6
"8984","Shasta",2019-05-01,"01","05",2019,5
"8985","Shasta",2019-06-01,"01","06",2019,6
"8986","Shasta",2019-07-01,"01","07",2019,6
"8987","Shasta",2019-08-01,"01","08",2019,15
"8988","Shasta",2019-09-01,"01","09",2019,12
"8989","Shasta",2020-01-01,"01","01",2020,7
"8990","Shasta",2020-10-01,"01","10",2020,6
"8991","Shasta",2020-11-01,"01","11",2020,5
"8992","Shasta",2020-12-01,"01","12",2020,3
"8993","Shasta",2020-02-01,"01","02",2020,8
"8994","Shasta",2020-03-01,"01","03",2020,5
"8995","Shasta",2020-04-01,"01","04",2020,2
"8996","Shasta",2020-05-01,"01","05",2020,2
"8997","Shasta",2020-06-01,"01","06",2020,3
"8998","Shasta",2020-07-01,"01","07",2020,4
"8999","Shasta",2020-08-01,"01","08",2020,3
"9000","Shasta",2020-09-01,"01","09",2020,4
"9001","Shasta",2021-01-01,"01","01",2021,3
"9002","Shasta",2021-02-01,"01","02",2021,2
"9003","Shasta",2021-03-01,"01","03",2021,4
"9004","Siskiyou",2002-01-01,"01","01",2002,5
"9005","Siskiyou",2002-10-01,"01","10",2002,5
"9006","Siskiyou",2002-11-01,"01","11",2002,2
"9007","Siskiyou",2002-12-01,"01","12",2002,3
"9008","Siskiyou",2002-02-01,"01","02",2002,5
"9009","Siskiyou",2002-03-01,"01","03",2002,4
"9010","Siskiyou",2002-04-01,"01","04",2002,8
"9011","Siskiyou",2002-05-01,"01","05",2002,8
"9012","Siskiyou",2002-06-01,"01","06",2002,5
"9013","Siskiyou",2002-07-01,"01","07",2002,6
"9014","Siskiyou",2002-08-01,"01","08",2002,8
"9015","Siskiyou",2002-09-01,"01","09",2002,5
"9016","Siskiyou",2003-01-01,"01","01",2003,9
"9017","Siskiyou",2003-10-01,"01","10",2003,6
"9018","Siskiyou",2003-11-01,"01","11",2003,5
"9019","Siskiyou",2003-12-01,"01","12",2003,4
"9020","Siskiyou",2003-02-01,"01","02",2003,10
"9021","Siskiyou",2003-03-01,"01","03",2003,11
"9022","Siskiyou",2003-04-01,"01","04",2003,8
"9023","Siskiyou",2003-05-01,"01","05",2003,5
"9024","Siskiyou",2003-06-01,"01","06",2003,5
"9025","Siskiyou",2003-07-01,"01","07",2003,4
"9026","Siskiyou",2003-08-01,"01","08",2003,3
"9027","Siskiyou",2003-09-01,"01","09",2003,6
"9028","Siskiyou",2004-01-01,"01","01",2004,5
"9029","Siskiyou",2004-10-01,"01","10",2004,5
"9030","Siskiyou",2004-11-01,"01","11",2004,4
"9031","Siskiyou",2004-12-01,"01","12",2004,4
"9032","Siskiyou",2004-02-01,"01","02",2004,6
"9033","Siskiyou",2004-03-01,"01","03",2004,6
"9034","Siskiyou",2004-04-01,"01","04",2004,3
"9035","Siskiyou",2004-05-01,"01","05",2004,3
"9036","Siskiyou",2004-06-01,"01","06",2004,5
"9037","Siskiyou",2004-07-01,"01","07",2004,4
"9038","Siskiyou",2004-08-01,"01","08",2004,3
"9039","Siskiyou",2004-09-01,"01","09",2004,4
"9040","Siskiyou",2005-01-01,"01","01",2005,6
"9041","Siskiyou",2005-10-01,"01","10",2005,3
"9042","Siskiyou",2005-11-01,"01","11",2005,3
"9043","Siskiyou",2005-12-01,"01","12",2005,2
"9044","Siskiyou",2005-02-01,"01","02",2005,5
"9045","Siskiyou",2005-03-01,"01","03",2005,4
"9046","Siskiyou",2005-04-01,"01","04",2005,3
"9047","Siskiyou",2005-05-01,"01","05",2005,3
"9048","Siskiyou",2005-06-01,"01","06",2005,2
"9049","Siskiyou",2005-07-01,"01","07",2005,2
"9050","Siskiyou",2005-08-01,"01","08",2005,2
"9051","Siskiyou",2005-09-01,"01","09",2005,3
"9052","Siskiyou",2006-01-01,"01","01",2006,3
"9053","Siskiyou",2006-10-01,"01","10",2006,7
"9054","Siskiyou",2006-11-01,"01","11",2006,5
"9055","Siskiyou",2006-12-01,"01","12",2006,4
"9056","Siskiyou",2006-02-01,"01","02",2006,1
"9057","Siskiyou",2006-03-01,"01","03",2006,3
"9058","Siskiyou",2006-04-01,"01","04",2006,0
"9059","Siskiyou",2006-05-01,"01","05",2006,1
"9060","Siskiyou",2006-06-01,"01","06",2006,4
"9061","Siskiyou",2006-07-01,"01","07",2006,3
"9062","Siskiyou",2006-08-01,"01","08",2006,4
"9063","Siskiyou",2006-09-01,"01","09",2006,5
"9064","Siskiyou",2007-01-01,"01","01",2007,3
"9065","Siskiyou",2007-10-01,"01","10",2007,2
"9066","Siskiyou",2007-11-01,"01","11",2007,3
"9067","Siskiyou",2007-12-01,"01","12",2007,2
"9068","Siskiyou",2007-02-01,"01","02",2007,5
"9069","Siskiyou",2007-03-01,"01","03",2007,5
"9070","Siskiyou",2007-04-01,"01","04",2007,3
"9071","Siskiyou",2007-05-01,"01","05",2007,3
"9072","Siskiyou",2007-06-01,"01","06",2007,2
"9073","Siskiyou",2007-07-01,"01","07",2007,3
"9074","Siskiyou",2007-08-01,"01","08",2007,3
"9075","Siskiyou",2007-09-01,"01","09",2007,3
"9076","Siskiyou",2008-01-01,"01","01",2008,2
"9077","Siskiyou",2008-10-01,"01","10",2008,7
"9078","Siskiyou",2008-11-01,"01","11",2008,7
"9079","Siskiyou",2008-12-01,"01","12",2008,3
"9080","Siskiyou",2008-02-01,"01","02",2008,3
"9081","Siskiyou",2008-03-01,"01","03",2008,2
"9082","Siskiyou",2008-04-01,"01","04",2008,4
"9083","Siskiyou",2008-05-01,"01","05",2008,5
"9084","Siskiyou",2008-06-01,"01","06",2008,4
"9085","Siskiyou",2008-07-01,"01","07",2008,4
"9086","Siskiyou",2008-08-01,"01","08",2008,5
"9087","Siskiyou",2008-09-01,"01","09",2008,7
"9088","Siskiyou",2009-01-01,"01","01",2009,2
"9089","Siskiyou",2009-10-01,"01","10",2009,2
"9090","Siskiyou",2009-11-01,"01","11",2009,2
"9091","Siskiyou",2009-12-01,"01","12",2009,5
"9092","Siskiyou",2009-02-01,"01","02",2009,5
"9093","Siskiyou",2009-03-01,"01","03",2009,5
"9094","Siskiyou",2009-04-01,"01","04",2009,4
"9095","Siskiyou",2009-05-01,"01","05",2009,2
"9096","Siskiyou",2009-06-01,"01","06",2009,3
"9097","Siskiyou",2009-07-01,"01","07",2009,3
"9098","Siskiyou",2009-08-01,"01","08",2009,3
"9099","Siskiyou",2009-09-01,"01","09",2009,2
"9100","Siskiyou",2010-01-01,"01","01",2010,3
"9101","Siskiyou",2010-10-01,"01","10",2010,4
"9102","Siskiyou",2010-11-01,"01","11",2010,5
"9103","Siskiyou",2010-12-01,"01","12",2010,6
"9104","Siskiyou",2010-02-01,"01","02",2010,3
"9105","Siskiyou",2010-03-01,"01","03",2010,4
"9106","Siskiyou",2010-04-01,"01","04",2010,3
"9107","Siskiyou",2010-05-01,"01","05",2010,5
"9108","Siskiyou",2010-06-01,"01","06",2010,7
"9109","Siskiyou",2010-07-01,"01","07",2010,7
"9110","Siskiyou",2010-08-01,"01","08",2010,6
"9111","Siskiyou",2010-09-01,"01","09",2010,5
"9112","Siskiyou",2011-01-01,"01","01",2011,3
"9113","Siskiyou",2011-10-01,"01","10",2011,5
"9114","Siskiyou",2011-11-01,"01","11",2011,5
"9115","Siskiyou",2011-12-01,"01","12",2011,4
"9116","Siskiyou",2011-02-01,"01","02",2011,2
"9117","Siskiyou",2011-03-01,"01","03",2011,5
"9118","Siskiyou",2011-04-01,"01","04",2011,5
"9119","Siskiyou",2011-05-01,"01","05",2011,4
"9120","Siskiyou",2011-06-01,"01","06",2011,3
"9121","Siskiyou",2011-07-01,"01","07",2011,2
"9122","Siskiyou",2011-08-01,"01","08",2011,2
"9123","Siskiyou",2011-09-01,"01","09",2011,4
"9124","Siskiyou",2012-01-01,"01","01",2012,4
"9125","Siskiyou",2012-10-01,"01","10",2012,4
"9126","Siskiyou",2012-11-01,"01","11",2012,3
"9127","Siskiyou",2012-12-01,"01","12",2012,1
"9128","Siskiyou",2012-02-01,"01","02",2012,6
"9129","Siskiyou",2012-03-01,"01","03",2012,2
"9130","Siskiyou",2012-04-01,"01","04",2012,3
"9131","Siskiyou",2012-05-01,"01","05",2012,3
"9132","Siskiyou",2012-06-01,"01","06",2012,3
"9133","Siskiyou",2012-07-01,"01","07",2012,3
"9134","Siskiyou",2012-08-01,"01","08",2012,4
"9135","Siskiyou",2012-09-01,"01","09",2012,4
"9136","Siskiyou",2013-01-01,"01","01",2013,2
"9137","Siskiyou",2013-10-01,"01","10",2013,3
"9138","Siskiyou",2013-11-01,"01","11",2013,2
"9139","Siskiyou",2013-12-01,"01","12",2013,3
"9140","Siskiyou",2013-02-01,"01","02",2013,3
"9141","Siskiyou",2013-03-01,"01","03",2013,3
"9142","Siskiyou",2013-04-01,"01","04",2013,2
"9143","Siskiyou",2013-05-01,"01","05",2013,0
"9144","Siskiyou",2013-06-01,"01","06",2013,2
"9145","Siskiyou",2013-07-01,"01","07",2013,3
"9146","Siskiyou",2013-08-01,"01","08",2013,2
"9147","Siskiyou",2013-09-01,"01","09",2013,3
"9148","Siskiyou",2014-01-01,"01","01",2014,4
"9149","Siskiyou",2014-10-01,"01","10",2014,1
"9150","Siskiyou",2014-11-01,"01","11",2014,0
"9151","Siskiyou",2014-12-01,"01","12",2014,0
"9152","Siskiyou",2014-02-01,"01","02",2014,4
"9153","Siskiyou",2014-03-01,"01","03",2014,3
"9154","Siskiyou",2014-04-01,"01","04",2014,2
"9155","Siskiyou",2014-05-01,"01","05",2014,2
"9156","Siskiyou",2014-06-01,"01","06",2014,1
"9157","Siskiyou",2014-07-01,"01","07",2014,1
"9158","Siskiyou",2014-08-01,"01","08",2014,1
"9159","Siskiyou",2014-09-01,"01","09",2014,2
"9160","Siskiyou",2015-01-01,"01","01",2015,0
"9161","Siskiyou",2015-10-01,"01","10",2015,2
"9162","Siskiyou",2015-11-01,"01","11",2015,4
"9163","Siskiyou",2015-12-01,"01","12",2015,1
"9164","Siskiyou",2015-02-01,"01","02",2015,0
"9165","Siskiyou",2015-03-01,"01","03",2015,1
"9166","Siskiyou",2015-04-01,"01","04",2015,2
"9167","Siskiyou",2015-05-01,"01","05",2015,1
"9168","Siskiyou",2015-06-01,"01","06",2015,1
"9169","Siskiyou",2015-07-01,"01","07",2015,1
"9170","Siskiyou",2015-08-01,"01","08",2015,2
"9171","Siskiyou",2015-09-01,"01","09",2015,3
"9172","Siskiyou",2016-01-01,"01","01",2016,2
"9173","Siskiyou",2016-10-01,"01","10",2016,1
"9174","Siskiyou",2016-11-01,"01","11",2016,1
"9175","Siskiyou",2016-12-01,"01","12",2016,1
"9176","Siskiyou",2016-02-01,"01","02",2016,4
"9177","Siskiyou",2016-03-01,"01","03",2016,3
"9178","Siskiyou",2016-04-01,"01","04",2016,2
"9179","Siskiyou",2016-05-01,"01","05",2016,0
"9180","Siskiyou",2016-06-01,"01","06",2016,1
"9181","Siskiyou",2016-07-01,"01","07",2016,1
"9182","Siskiyou",2016-08-01,"01","08",2016,1
"9183","Siskiyou",2016-09-01,"01","09",2016,1
"9184","Siskiyou",2017-01-01,"01","01",2017,0
"9185","Siskiyou",2017-10-01,"01","10",2017,1
"9186","Siskiyou",2017-11-01,"01","11",2017,2
"9187","Siskiyou",2017-12-01,"01","12",2017,2
"9188","Siskiyou",2017-02-01,"01","02",2017,0
"9189","Siskiyou",2017-03-01,"01","03",2017,1
"9190","Siskiyou",2017-04-01,"01","04",2017,1
"9191","Siskiyou",2017-05-01,"01","05",2017,2
"9192","Siskiyou",2017-06-01,"01","06",2017,3
"9193","Siskiyou",2017-07-01,"01","07",2017,5
"9194","Siskiyou",2017-08-01,"01","08",2017,0
"9195","Siskiyou",2017-09-01,"01","09",2017,1
"9196","Siskiyou",2018-01-01,"01","01",2018,0
"9197","Siskiyou",2018-10-01,"01","10",2018,0
"9198","Siskiyou",2018-11-01,"01","11",2018,0
"9199","Siskiyou",2018-12-01,"01","12",2018,0
"9200","Siskiyou",2018-02-01,"01","02",2018,0
"9201","Siskiyou",2018-03-01,"01","03",2018,0
"9202","Siskiyou",2018-04-01,"01","04",2018,0
"9203","Siskiyou",2018-05-01,"01","05",2018,0
"9204","Siskiyou",2018-06-01,"01","06",2018,0
"9205","Siskiyou",2018-07-01,"01","07",2018,0
"9206","Siskiyou",2018-08-01,"01","08",2018,0
"9207","Siskiyou",2018-09-01,"01","09",2018,0
"9208","Siskiyou",2019-01-01,"01","01",2019,0
"9209","Siskiyou",2019-02-01,"01","02",2019,0
"9210","Siskiyou",2019-03-01,"01","03",2019,0
"9211","Siskiyou",2019-04-01,"01","04",2019,0
"9212","Solano",2002-01-01,"01","01",2002,28.12
"9213","Solano",2002-10-01,"01","10",2002,20
"9214","Solano",2002-11-01,"01","11",2002,27.1
"9215","Solano",2002-12-01,"01","12",2002,21.22
"9216","Solano",2002-02-01,"01","02",2002,26.73
"9217","Solano",2002-03-01,"01","03",2002,22.78
"9218","Solano",2002-04-01,"01","04",2002,28.73
"9219","Solano",2002-05-01,"01","05",2002,28.96
"9220","Solano",2002-06-01,"01","06",2002,20.13
"9221","Solano",2002-07-01,"01","07",2002,21.3
"9222","Solano",2002-08-01,"01","08",2002,21.3
"9223","Solano",2002-09-01,"01","09",2002,20.61
"9224","Solano",2003-01-01,"01","01",2003,19.42
"9225","Solano",2003-10-01,"01","10",2003,20.09
"9226","Solano",2003-11-01,"01","11",2003,21.07
"9227","Solano",2003-12-01,"01","12",2003,14.8
"9228","Solano",2003-02-01,"01","02",2003,16.54
"9229","Solano",2003-03-01,"01","03",2003,20.84
"9230","Solano",2003-04-01,"01","04",2003,20.67
"9231","Solano",2003-05-01,"01","05",2003,23.9
"9232","Solano",2003-06-01,"01","06",2003,24
"9233","Solano",2003-07-01,"01","07",2003,21.78
"9234","Solano",2003-08-01,"01","08",2003,22.71
"9235","Solano",2003-09-01,"01","09",2003,23.83
"9236","Solano",2004-01-01,"01","01",2004,17.48
"9237","Solano",2004-10-01,"01","10",2004,19.92
"9238","Solano",2004-11-01,"01","11",2004,18.6
"9239","Solano",2004-12-01,"01","12",2004,19.58
"9240","Solano",2004-02-01,"01","02",2004,20.58
"9241","Solano",2004-03-01,"01","03",2004,21.19
"9242","Solano",2004-04-01,"01","04",2004,27.14
"9243","Solano",2004-05-01,"01","05",2004,25.97
"9244","Solano",2004-06-01,"01","06",2004,23.21
"9245","Solano",2004-07-01,"01","07",2004,17.97
"9246","Solano",2004-08-01,"01","08",2004,22.04
"9247","Solano",2004-09-01,"01","09",2004,21.41
"9248","Solano",2005-01-01,"01","01",2005,15.68
"9249","Solano",2005-10-01,"01","10",2005,14.97
"9250","Solano",2005-11-01,"01","11",2005,15.54
"9251","Solano",2005-12-01,"01","12",2005,17.14
"9252","Solano",2005-02-01,"01","02",2005,18.62
"9253","Solano",2005-03-01,"01","03",2005,25.32
"9254","Solano",2005-04-01,"01","04",2005,23.51
"9255","Solano",2005-05-01,"01","05",2005,20.45
"9256","Solano",2005-06-01,"01","06",2005,20.29
"9257","Solano",2005-07-01,"01","07",2005,22.77
"9258","Solano",2005-08-01,"01","08",2005,15.67
"9259","Solano",2005-09-01,"01","09",2005,16.47
"9260","Solano",2006-01-01,"01","01",2006,13.62
"9261","Solano",2006-10-01,"01","10",2006,14.46
"9262","Solano",2006-11-01,"01","11",2006,13.55
"9263","Solano",2006-12-01,"01","12",2006,16.34
"9264","Solano",2006-02-01,"01","02",2006,17.49
"9265","Solano",2006-03-01,"01","03",2006,21.73
"9266","Solano",2006-04-01,"01","04",2006,17.1
"9267","Solano",2006-05-01,"01","05",2006,17.36
"9268","Solano",2006-06-01,"01","06",2006,17.2
"9269","Solano",2006-07-01,"01","07",2006,18.33
"9270","Solano",2006-08-01,"01","08",2006,14.84
"9271","Solano",2006-09-01,"01","09",2006,14.85
"9272","Solano",2007-01-01,"01","01",2007,19.24
"9273","Solano",2007-10-01,"01","10",2007,9.55
"9274","Solano",2007-11-01,"01","11",2007,12.8
"9275","Solano",2007-12-01,"01","12",2007,14
"9276","Solano",2007-02-01,"01","02",2007,14.55
"9277","Solano",2007-03-01,"01","03",2007,13.64
"9278","Solano",2007-04-01,"01","04",2007,12.63
"9279","Solano",2007-05-01,"01","05",2007,10.68
"9280","Solano",2007-06-01,"01","06",2007,10.37
"9281","Solano",2007-07-01,"01","07",2007,8.73
"9282","Solano",2007-08-01,"01","08",2007,8.43
"9283","Solano",2007-09-01,"01","09",2007,13.13
"9284","Solano",2008-01-01,"01","01",2008,9.87
"9285","Solano",2008-10-01,"01","10",2008,9.44
"9286","Solano",2008-11-01,"01","11",2008,14.53
"9287","Solano",2008-12-01,"01","12",2008,12.02
"9288","Solano",2008-02-01,"01","02",2008,14.27
"9289","Solano",2008-03-01,"01","03",2008,14.58
"9290","Solano",2008-04-01,"01","04",2008,14.23
"9291","Solano",2008-05-01,"01","05",2008,17.52
"9292","Solano",2008-06-01,"01","06",2008,15.73
"9293","Solano",2008-07-01,"01","07",2008,13
"9294","Solano",2008-08-01,"01","08",2008,16.1
"9295","Solano",2008-09-01,"01","09",2008,11.46
"9296","Solano",2009-01-01,"01","01",2009,11.15
"9297","Solano",2009-10-01,"01","10",2009,10.77
"9298","Solano",2009-11-01,"01","11",2009,11.46
"9299","Solano",2009-12-01,"01","12",2009,12.21
"9300","Solano",2009-02-01,"01","02",2009,15.89
"9301","Solano",2009-03-01,"01","03",2009,12.79
"9302","Solano",2009-04-01,"01","04",2009,15.86
"9303","Solano",2009-05-01,"01","05",2009,17.85
"9304","Solano",2009-06-01,"01","06",2009,15.63
"9305","Solano",2009-07-01,"01","07",2009,12.18
"9306","Solano",2009-08-01,"01","08",2009,12.43
"9307","Solano",2009-09-01,"01","09",2009,14.15
"9308","Solano",2010-01-01,"01","01",2010,11.9
"9309","Solano",2010-10-01,"01","10",2010,13.6
"9310","Solano",2010-11-01,"01","11",2010,10.65
"9311","Solano",2010-12-01,"01","12",2010,11.43
"9312","Solano",2010-02-01,"01","02",2010,9.5
"9313","Solano",2010-03-01,"01","03",2010,8.45
"9314","Solano",2010-04-01,"01","04",2010,8.66
"9315","Solano",2010-05-01,"01","05",2010,10.78
"9316","Solano",2010-06-01,"01","06",2010,12.9
"9317","Solano",2010-07-01,"01","07",2010,12.77
"9318","Solano",2010-08-01,"01","08",2010,11.02
"9319","Solano",2010-09-01,"01","09",2010,17.82
"9320","Solano",2011-01-01,"01","01",2011,14.72
"9321","Solano",2011-10-01,"01","10",2011,13.69
"9322","Solano",2011-11-01,"01","11",2011,7.5
